"Iter" "x" "y"
133 1.39083125177076 0.679570493175393
134 1.34664703556731 -0.587890942404072
135 0.241490393048974 1.1277690718659
136 0.840739044689377 0.755025801251808
137 0.355022423772172 0.555111770234225
138 0.594124138726139 -0.684158304421267
139 0.951607888039939 1.30249817396203
140 0.68288816966815 0.485566920739437
141 0.149159179205077 2.56576653920635
142 0.229565037921719 1.07362282160349
143 0.629208376983293 1.45003336486351
144 0.494203849280337 1.19920330485878
145 0.559304419547205 1.92573435338417
146 0.70604060356577 1.10387823968891
147 0.0421648815749007 -0.851120842298151
148 0.698642443457064 0.730628223905357
149 0.96026432318204 0.171905339330624
150 0.897263284947361 -0.323332376879195
151 1.2198997308269 0.195684627581257
152 0.61368344087838 0.0249000916015962
153 0.67459486759161 0.730765044285196
154 0.768755059182067 0.216144545681265
155 1.39215394098345 0.978281765340618
156 0.595523285218093 0.394340427911447
157 0.635747841430903 0.849389502189559
158 0.325369296049844 0.280295737244138
159 0.358637250889477 0.642017952927909
160 0.408124429191167 0.329168897408741
161 1.37235201252012 -0.510809032601358
162 0.521110084082786 1.03467284444648
163 1.16974839235006 0.917853111506779
164 0.754823313491993 0.838023418282288
165 0.540572146343311 0.121128673005384
166 0.826317946511641 2.0345757026979
167 0.40346898470784 1.57422260386548
168 0.23506781260485 2.30912864412777
169 0.0856546589562377 3.76601234846866
170 0.788013985152945 1.70350811158267
171 0.641782396343078 1.14303072684971
172 0.518969942555093 1.45369278780675
173 0.441832452529643 1.32670325679501
174 0.636072620987634 0.215530642162101
175 0.879484310280512 0.409188556476191
176 0.104225532976303 1.34671352720695
177 1.2820283775157 0.425270164687331
178 0.277838793218777 1.57213206974621
179 0.815094790059012 0.178914417937369
180 1.08597665579398 1.04922141852755
181 0.671471758299563 0.240800024366623
182 0.825596323092261 0.189933124338623
183 0.46992372313585 -0.142016040564901
184 1.05657414948682 -0.0597525924221137
185 0.257264038621353 0.598008645986352
186 0.47169944903589 2.33119751341621
187 0.350618768185156 1.0659143540787
188 0.961300191265095 1.16852378376808
189 0.481260852925175 -0.637774657960283
190 0.623096504139507 0.511419350905278
191 1.20801554297963 0.921699283634439
192 0.717403930328913 0.407257212096727
193 0.418998390395167 1.25171446324787
194 1.50131855810894 0.016862577750151
195 1.0586979060483 0.599507186116889
196 0.507524837872755 -0.15582724640978
197 0.216027425584175 -0.85188698521591
198 0.262852607258408 0.738706595238451
199 1.37976502434131 1.04654746221659
200 0.150023889024022 1.67827998413553
201 0.58536433816623 1.31096325429489
202 0.365043599747164 0.454194990529806
203 1.13880650161078 1.57775130942474
204 0.550378870468996 0.218689760774503
205 0.924962866504492 0.0858181435523678
206 0.916496478593534 1.22376399592703
207 0.199231137854222 0.786735991363829
208 1.57738431226155 1.3515690147342
209 1.00684224998315 0.664335306220318
210 1.22593467976923 0.507267267163321
211 1.10212308085394 1.00640433630047
212 0.394158864277844 0.0404316948036056
213 0.480275617125994 0.949594255503009
214 0.528074512600179 0.584063404854317
215 0.476659653591628 0.408479828327903
216 0.291984673989159 1.30284757643943
217 1.1416600327488 0.667733701559472
218 1.4897420842159 -0.630689880860145
219 0.602358812775221 1.97949876780793
220 0.794340421462655 0.723485472163335
221 0.179378061995777 0.650594693889552
222 1.20382273854537 0.607183868685126
223 0.68698835530053 0.361939132108349
224 0.951590260164696 1.11273101229186
225 0.293325671164 0.361387025603028
226 0.723028698485812 1.44648961256402
227 0.724617987590132 1.345365118654
228 0.863630601304244 0.266050451609547
229 1.07575686280371 0.265656934337743
230 0.465100709316461 1.02035625372645
231 0.574057058544456 0.889576469292333
232 0.521788853467544 1.11860977481965
233 0.630233375357047 0.759096495248268
234 0.527065337821079 -0.0764539340672523
235 0.57461498764862 0.258058288721358
236 1.47758519091395 -0.394028523850755
237 0.412933349055088 0.797031914292091
238 0.817648850117033 -0.727961694602409
239 0.370936399134225 0.894803282633721
240 0.801194132237711 0.313194438158668
241 1.23976275418158 0.960503002877894
242 0.607793645310065 1.78130792983939
243 0.31022876652909 -0.543723277546735
244 0.214248833104252 2.57577229528521
245 0.0237772121851011 0.84796498571291
246 0.452889562111958 -1.19236089252584
247 0.826434437264586 0.612241069863339
248 0.423070686811058 2.65275138129431
249 0.893882263823157 0.82997143095166
250 0.467147669348391 -0.0251415921977802
251 0.648362301511888 -0.131231343072143
252 0.480460811738035 0.745484453161525
253 0.0879285398541507 1.41441088026149
254 0.783200853321713 0.823157765801998
255 0.565769478767291 0.869345233426105
256 0.363415658491336 1.11328566240276
257 0.879458767439012 0.666924054261083
258 0.746519877691229 0.273599106926535
259 0.150318394998113 1.8383712997236
260 0.271072691072265 0.846748167214046
261 0.280831188899024 0.910679517218412
262 0.210102883511681 0.40022019983637
263 0.637606196391271 0.780793651742156
264 0.46408717625985 2.02418520333586
265 0.698808470031172 1.16127653389901
266 0.274198046584765 0.309266773795539
267 0.446640205505321 1.40632873283785
268 0.250829634379773 0.495183206751664
269 0.602050050345763 -0.610976535457553
270 0.334792204923924 1.99293600648556
271 0.984037025122555 -0.42628155116304
272 0.625136024148654 -0.130450190129324
273 0.276589686580589 2.36436595069885
274 1.12936432496239 0.914134090869884
275 0.146755615576108 -0.704018994911177
276 1.59817415096603 0.641175540650046
277 0.644038730568187 -0.25041707242765
278 0.399251296339924 1.40277803508236
279 0.765927841063589 1.2680326589155
280 0.883585760831437 0.0471458410104055
281 0.721233288533876 1.68313665978489
282 0.472699590321204 0.197958290047722
283 0.512184542660905 0.692484118981816
284 1.29342027420101 0.596370595090167
285 1.50063214472782 0.269197387086629
286 0.960996042605495 -0.0467563178800785
287 0.579035248724524 0.215483505912303
288 1.54673606671769 1.03947327924381
289 0.491809696635359 0.707469613994365
290 0.413051281770684 1.20883066048379
291 0.244439837998101 2.25353336254296
292 0.98535341843303 -0.0319804341676477
293 0.532971551197173 0.490035552337661
294 0.116766829704306 1.06924860283192
295 0.726557620107113 0.732264331289038
296 0.254163700880621 0.386836394045275
297 0.510294400371761 1.48132827923664
298 0.365649653335563 0.747957654511806
299 0.95197608821081 1.10904451308581
300 0.436920706568332 2.15818904711052
301 0.227980900804196 1.45688534953298
302 0.47051795846445 -0.451922850578629
303 0.493053628770249 0.0484451293893271
304 0.312258493503454 1.10402746373437
305 0.876097685820463 -0.969704174015484
306 0.31022172667988 0.9267700009808
307 0.398657647449507 0.506756360706724
308 0.320536636658387 0.889918639398767
309 0.487745388423623 0.0693765250932853
310 0.279518193272887 2.38969201955256
311 0.330137216239759 -0.628983764256416
312 0.569205291257422 0.331586808333043
313 0.535995856640956 1.05902723012331
314 0.218355844424642 0.619929056127853
315 1.02040943671792 0.668495445327341
316 0.543002103003272 1.15408050210029
317 0.626030800669695 2.0278451314806
318 0.288018402506432 1.82311490261117
319 0.61358993506941 0.383939564134077
320 0.958729879914242 0.22200301701512
321 0.459264875165508 0.794207931347977
322 0.487521171630248 1.38401365344469
323 0.16154378656474 1.09937015613028
324 1.12933728835111 -0.0269026549138605
325 0.993904025852128 -1.00318962384504
326 0.416536909548407 -0.522292389109415
327 0.761591300704634 0.905631505391955
328 1.64355928895605 -0.0770507091047819
329 1.11225386820648 -0.806341742910688
330 0.681817060421868 1.02669682865829
331 0.380302095176258 1.06803993074757
332 0.735146930170256 -1.35131158047007
333 0.8625671909945 0.728098894669664
334 0.287829986964379 0.568149249163332
335 0.305310798404746 0.886494125194466
336 0.194474791958996 -1.18817880702753
337 0.52428615333192 1.21206661512577
338 0.441383625911911 1.47384096606348
339 0.517178984551927 0.959342789887958
340 0.317145154405785 -0.480674496331067
341 1.33478018288927 -0.651726471385602
342 0.465631506770814 1.13355697730924
343 0.576159924013801 0.178312759046078
344 0.37225147263506 0.803740173610393
345 0.548611753681529 -1.56198266325784
346 0.648027685157958 1.74039235554486
347 0.527885600329001 0.39263898002053
348 1.03689565464483 0.487574636614787
349 0.511008135144274 -0.52800198112202
350 0.953752434240951 1.74824624272503
351 0.43700276152482 0.34951570275195
352 0.131586778302065 1.90705202327058
353 0.626472003840735 -0.183390818530107
354 0.44827288986369 1.44011315692851
355 1.06572110211819 -0.534522279726766
356 0.286882829834042 0.405796750177366
357 0.345553922587149 0.896382641625154
358 0.620703311374661 1.35709319482982
359 0.739117097305402 1.07667855373966
360 0.222587042476806 1.41002127467187
361 0.571817832513096 -9.7412935959329e-05
362 0.305832322806851 1.48186199231751
363 1.50755595303577 0.891662740803632
364 0.237588884245917 0.183018103926472
365 0.246460401798931 -0.612812233103812
366 0.477904014000489 -0.222343497540208
367 0.236068701623434 0.0505268279003172
368 0.914654806341128 1.11252016238527
369 0.554623288577362 0.778234822619353
370 0.517145131274093 1.76035155408075
371 0.572285096618392 -0.212559508412067
372 0.406218203650689 0.902687964152138
373 0.577724847082585 0.114520356177308
374 0.216800044952454 1.33081548020045
375 1.97197594312085 -0.338901336325442
376 0.863365610927023 0.139047552895802
377 0.642445132792553 0.267098115102447
378 0.647847516261893 -0.116739811643943
379 0.0724376555431513 1.50977821653184
380 1.05197668424083 0.62932751498064
381 0.366652612341101 1.03545733942491
382 0.942754943119877 0.620611519364413
383 0.306697352670255 0.569647965626423
384 0.495218786077386 1.79771999130593
385 0.16344305369455 1.51136957135272
386 0.363326673620645 2.4099950914148
387 0.296874958790514 0.0289748016014225
388 1.03792697319818 0.458250075087967
389 0.512242291278955 -0.0161278668722648
390 0.482537729945483 0.399831868741834
391 0.901053324966306 0.159268355357678
392 0.367300918170754 0.15906595085804
393 0.341892639806518 1.19719540985363
394 1.34151140210702 0.494357546636871
395 0.395622363529089 0.879993160120794
396 0.306820219657315 0.349965771445653
397 0.55729446411936 1.26078207473715
398 0.860175603805354 0.0511286049464633
399 0.919799187218668 2.21574077088252
400 0.424832007851304 1.58908692801267
401 0.580123361435411 -0.239834922471011
402 1.00900272333903 0.165826736472269
403 0.321165235435867 0.244428215920746
404 0.974004211022924 0.299332504733171
405 1.1826354750872 0.421547147058441
406 0.581349779588694 0.37845788065692
407 2.16210133128149 0.710805520718055
408 1.41815562212102 1.19324177653488
409 0.830261271475197 0.791424722412007
410 0.623107627386544 1.02066737162227
411 0.541305665031771 0.959812229601222
412 0.219506606324153 0.148902757027512
413 0.382291682287005 2.20754384262401
414 0.836488987959156 0.24087653743906
415 0.448713848155172 1.87478442222152
416 0.414864734256704 0.770318932593107
417 0.17655938153501 0.470393983569485
418 0.556482683094722 1.09425298647618
419 0.138074642294517 2.26225575030086
420 0.252643224465959 0.707033312504824
421 0.124645974082381 1.88774612084494
422 0.68915161601665 0.248396934864074
423 0.260188359537154 1.88896613895563
424 0.619730532888128 1.00328380933563
425 0.171690426038503 0.395428271516227
426 0.313378377170235 1.4372114324974
427 0.409557809020588 0.939533088478545
428 0.397858607167281 1.0854022029505
429 0.705806870340319 -0.191230399063319
430 0.652261835367334 0.810723998268388
431 0.578353866542401 1.36682716732706
432 0.358406354448724 0.0990084101130677
433 0.258652218381935 0.0381365330771112
434 0.353091979859298 0.270315612895672
435 0.840069009259723 0.239404724494989
436 1.00202793749598 -0.048068674870588
437 0.397902321517556 1.36161656568051
438 0.757446987686546 1.20005373997738
439 2.07964998752428 0.353995436859356
440 0.924890027125851 0.381384536617231
441 1.05350791896041 0.791465240107936
442 0.379859827201069 -0.0168473615196825
443 0.543423970203557 0.630883204076216
444 0.827566476704222 1.1634357941104
445 0.816342333345503 1.32441379043264
446 1.08017455984734 0.202351187076754
447 0.437254826201841 0.62624275696809
448 0.739292254894009 1.24677790485994
449 1.22892094907463 0.121192931921611
450 0.337244445662859 0.201733178362608
451 0.636132267611111 0.749079916298112
452 1.41646881694678 1.53144788074307
453 0.496460837338073 0.380828915182442
454 0.915569786468903 -1.03629414718036
455 0.659390487623675 0.269462943010189
456 0.936357456298433 1.22480002178357
457 0.164906455060056 1.83500601915631
458 0.612249278786578 1.80721988412052
459 0.371916611793628 0.5408163581548
460 0.99906986330758 0.754714241640281
461 0.541976721327272 0.566720926101372
462 0.296228674727605 0.889805516648865
463 0.995891693703658 -0.106486560197089
464 0.238853104853322 -0.196290399552187
465 0.413255518664537 0.986111708961032
466 0.261438709460864 1.18024114078396
467 0.568337431126021 0.238016514992203
468 0.322650442810791 2.50379215253438
469 0.920666548192383 0.75241263980698
470 0.284494245053142 -0.415645300403812
471 0.753427107186446 1.45750403428977
472 0.631016611867114 0.740962849378137
473 0.994666244051174 0.719847285134799
474 0.402472870553515 -1.01676957562856
475 0.719819842789006 -0.200883383062751
476 0.476726697407719 -0.187730160609188
477 0.295264023450766 0.576033800785525
478 0.0770230925516174 1.0598048167436
479 0.828325843931756 1.02496314391398
480 0.263478335942706 1.83656511703621
481 1.23250956222815 1.58881191210284
482 0.424025374073576 1.63225518527952
483 0.439080845585256 -0.300022010329248
484 0.679657883100116 0.628528539777277
485 0.859905327795651 -0.909259325669111
486 0.459084723606068 0.94261717713078
487 0.512625286821655 0.766675824305656
488 0.807747753708609 1.10344012929534
489 1.464684031842 0.374173062491419
490 0.65850671070847 -0.196159903749027
491 0.346948670135269 -0.0268553920228766
492 0.137370694539 1.11640646442248
493 0.356768171277409 1.01719246778838
494 0.512896821797122 0.555520729286564
495 1.16547496259856 -0.0339976118068588
496 0.458794883364271 0.723527018239812
497 0.485454273285016 1.08953654704981
498 0.684582578318885 0.507427435076311
499 0.641495101298844 0.289147857757332
500 0.327430747799382 -0.0694842912532279
501 0.466916634150668 0.174607396654933
502 0.58105400365869 1.14225574408544
503 0.499106833079848 0.394816635897121
504 0.278417608093723 -0.107039763368642
505 0.446658510573119 0.205667737723198
506 1.31207723996848 1.04952591738759
507 0.739097054108475 1.07089034279479
508 0.695487234470077 -0.963287962585976
509 0.112219805203779 0.841110466985834
510 0.542090075698585 1.43504478441987
511 0.858458039412583 0.0875126169789415
512 0.611510379355584 -0.311371136037423
513 0.525193014353832 0.546852085844943
514 0.583578397818894 0.444602517968414
515 0.267113590773878 -0.151789019614618
516 0.259375532612713 -0.224596051140049
517 0.917548662454648 1.07336219723378
518 0.28400465805755 2.06204578086363
519 0.838262825235873 0.16278289391361
520 0.511875255550496 0.318437267155049
521 1.09631339985383 0.549266268297821
522 0.33922513456466 0.877834335529292
523 1.00897589585511 -0.194404472657773
524 0.371334104787025 0.0805168057053932
525 0.952764516036269 1.49573869307605
526 0.237739553450352 -0.0514887289401766
527 0.273525223586072 1.10911584864969
528 0.411656160459995 1.08426035600625
529 0.687371425669566 -0.75664052662058
530 0.585702536195872 -0.770651998451835
531 0.247462969158789 1.99809141305844
532 0.230395925913669 -0.539745141109304
533 0.483223051968261 -0.701514817686518
534 0.171438131023947 0.719500366666005
535 0.461922370359814 -1.15526047108524
536 1.24564186428297 0.901405859389015
537 0.609624974183938 1.30067741464529
538 0.600075448433401 -0.293902519530672
539 0.128631467102981 0.823473354284458
540 0.292967140779613 1.65274741548701
541 2.17621484961831 0.105179072026267
542 0.657890340120623 1.60120462998841
543 0.953555682071669 -0.605559975193695
544 0.606066602382096 1.04358418666442
545 0.441846779632446 0.575772614757579
546 0.626108481330497 -0.208280973161792
547 0.386455196414342 1.26312657332105
548 1.22660168158385 -0.340238170852078
549 0.49476406920892 1.2159114645047
550 0.52848372996185 1.78519780481631
551 0.414435535784226 1.48278465947509
552 0.496468947399411 1.84263662534141
553 0.609031351915276 0.264912043158116
554 0.731343466764273 0.282081744554412
555 0.5756727599722 1.10442854476705
556 0.703125023809124 -0.0130266156139772
557 2.43231597425947 0.0305922735201549
558 1.66038194791264 0.888188754050941
559 1.08124378321574 0.715966025186081
560 0.130260261679835 1.1619343847673
561 0.0678174583645399 -0.0790228366580867
562 0.34552750551176 0.0594329295687572
563 0.953054698147485 1.06083506901269
564 0.267382049473798 -0.375955610157026
565 0.155301464617857 1.33229917569461
566 0.130093217821168 0.712946138663763
567 0.291259265686489 -0.458481994886131
568 0.499872048891411 1.37962380787246
569 0.41372319622667 0.89244630127315
570 0.688586503663817 1.44567821768629
571 1.39279842635334 1.39153141719856
572 0.260989428305029 0.967222914617811
573 0.505253053235317 0.681247998468199
574 0.22294887929757 1.21916492346978
575 1.09788511608733 -0.285290790561221
576 0.12835711947622 1.05329246604067
577 0.99002904910241 0.43711261794736
578 0.945086800754934 0.260191985738661
579 0.435393743277208 1.58050537874097
580 0.490602386287103 1.01190085836207
581 0.226528398941227 1.1766744352835
582 0.409578809370197 0.108985684301794
583 1.389965896223 -0.335836049672541
584 0.899841548870501 -0.138831653290494
585 0.364948158446963 0.685042345433632
586 0.6028348421297 0.578826499477858
587 0.530831412785638 -0.713833836181046
588 0.589157322804814 0.462665139057945
589 0.462189568950557 1.11631105750347
590 0.269700356244207 0.324824333077238
591 1.1077681349574 1.47939535993511
592 0.232825463839964 1.04138171384812
593 0.474603559947122 1.66022367000262
594 0.6447246135396 0.54817739813943
595 0.253895482714521 0.97424829928845
596 0.271818408443797 1.93270250098641
597 0.654118365874159 0.353806344728091
598 0.379210551486337 0.0225154710321562
599 0.883596735940331 1.04176927710675
600 0.331894213290993 0.694252983153086
601 0.206697430020794 3.11462982515274
602 0.292109376543416 -0.249997943006405
603 0.268418464798926 0.827627943280163
604 0.799271240329432 0.865108242843208
605 0.361940876333265 0.393321029551279
606 0.375911398542265 1.92438275364745
607 0.221815203652268 1.67974674212408
608 0.675017373225096 0.71802722749381
609 0.517092026740249 0.430028498997657
610 0.732069065039589 1.01642072186817
611 0.791172454296232 -0.612220419289298
612 0.179486736767412 0.866795127273747
613 0.661283806901393 0.612317400033008
614 0.389263610630549 1.37642548772817
615 0.283400011135623 -0.229781452947507
616 0.530819028301975 -0.606760421358088
617 0.359331231968726 0.198010320597992
618 0.844798482481367 0.998085685483687
619 0.619867870977649 0.341961395747685
620 0.475018726298417 0.96440770334065
621 0.435065749213348 0.129645338390145
622 0.585295743443267 1.32843046804304
623 0.430824957642205 2.69632267863404
624 1.16526551501499 0.37749661265024
625 0.265506962661645 -0.0809650462553954
626 1.12148344962178 0.0408462693101382
627 0.598970218911746 0.0578621991438554
628 0.651158865368469 0.173379973067849
629 0.619154160677949 0.470412521375978
630 0.40614682904957 -0.156430946835872
631 0.706645619661673 0.403730632990398
632 0.465483960311614 1.24962640023004
633 0.747144649709373 0.218073587333554
634 0.826354640156393 0.283622710660507
635 0.980821146582582 -0.241825114605402
636 0.471942169292012 0.834801893469452
637 0.722865969499837 -0.219383069350802
638 0.352498601596309 1.86336586545547
639 0.374005954061828 0.367789782503339
640 0.388256851630258 1.14886600925638
641 0.267167441225775 0.877633621077131
642 0.334129893991658 0.799561680241085
643 1.69821687185914 0.292227976306715
644 0.303230597962823 1.21321235961796
645 0.293079479725026 -0.0685828720453713
646 0.866196685884529 -0.59092969966704
647 1.21438318096834 0.313459010498856
648 0.351584459619436 0.536210452488539
649 0.349884670697722 0.734064812069297
650 0.411546725280654 -0.201216160070872
651 0.354309814390913 1.44598179155096
652 0.560237245536723 2.24348405323266
653 1.33537624921669 -0.644113327575723
654 1.19222371959476 -0.121197799841418
655 0.236466836365398 1.39001076565588
656 0.304281353309647 0.0677638166525363
657 0.814708067375277 0.404542706390027
658 0.236250236853561 0.0264714287013516
659 0.470408005959061 0.0253895007691249
660 1.25093156112852 1.07745485351347
661 0.239807035751359 1.04497312681919
662 0.704564209359461 0.96981200605549
663 0.232463847445291 0.427826127586468
664 0.254186933392815 0.60438795340739
665 0.280257481279718 2.33442352535174
666 0.561591496711578 1.55078101424372
667 0.53830325805177 0.287693569959407
668 0.380135650309822 1.1797456605598
669 0.12694391608496 -0.902252462621399
670 0.999881373081768 0.803411633629032
671 0.889771038666852 0.76719629375807
672 0.532552128908915 0.248669650933375
673 0.290997016826521 1.66944345549693
674 0.695279933326731 0.12057303842051
675 0.234614374479189 1.04597326966726
676 0.847763203287925 0.0422518324355203
677 1.21366645832598 -0.00831740018787397
678 1.01473483528862 0.660973112877158
679 0.582823451484255 0.150712320005991
680 0.697682121526988 0.465725711591745
681 0.737062932553534 1.93224627005759
682 0.282651146880325 0.7394209886871
683 0.863646009272599 0.211568149818629
684 0.617172609477055 0.515068225833013
685 0.524934163300723 1.79023236866753
686 0.512676066505987 0.902743660761927
687 0.411710065003297 0.877493325990258
688 0.968473462980625 2.03264508039276
689 0.482389924670709 0.592983815530155
690 0.548522052330606 0.386202788264113
691 0.0997418630874351 0.997232951427048
692 0.885868997240618 0.0613155740543195
693 0.951170068024388 1.03891538053923
694 0.393753652655191 1.34399172889203
695 0.894856389919313 1.22428461238177
696 0.967308323780394 0.311232284425758
697 0.510351776266673 1.24517864455067
698 1.19027926242431 0.508451881419574
699 0.375149697326805 -1.42404355710225
700 0.583711110043381 0.652959748161153
701 0.384550365796929 -0.00199053696959828
702 1.16220842060098 -0.70656744649969
703 0.6250187107434 0.726170261894686
704 1.03213320159499 1.65260565021552
705 0.766910213351305 1.36086046901982
706 0.728377324503348 -1.26305346875122
707 0.494560299560351 0.951172420127671
708 1.05712930808617 -0.400506691831818
709 0.744858826093127 -0.277634405386155
710 0.408196886569874 1.36819529869748
711 0.443951325868078 0.569951600852977
712 0.832470410850063 1.16325509099161
713 0.316473196399399 0.596872815517701
714 0.296359511709497 1.36634333704492
715 0.26084090981663 -0.0134209662234598
716 1.1309918525517 0.41152395798881
717 0.443860890147674 0.490548442912433
718 0.43017836937659 0.942368642292277
719 0.683733027808378 0.37398906860955
720 0.672456952288555 -0.0627964270027077
721 0.70304975447965 -0.264993036792827
722 0.294543551929386 1.8699546026559
723 0.687806092205285 1.33847956755318
724 0.53658500124228 0.608504873559138
725 0.465571636572179 -1.15284398492555
726 0.12864660718473 0.472012041714576
727 0.55024394330016 -0.969645538940584
728 0.223940334686355 0.966254767087008
729 0.269712630716412 0.440433060459503
730 1.26779985423798 1.04733265306477
731 0.591181973368519 1.40540169132869
732 1.53272669804111 0.33678019957635
733 0.330374850315662 1.24506370395577
734 0.349209922076689 0.0178016594137805
735 0.317982988394642 2.41842657085748
736 0.359941477901239 0.643441639631763
737 0.207741100496969 -0.23991258653958
738 0.824401361792854 0.0932718434527476
739 1.18072899991235 1.07074327481555
740 0.663479987036849 0.468300421540187
741 0.632542020798584 -0.182601448833036
742 0.173797819650492 -0.141197692800145
743 0.139560448344142 -0.309328267403029
744 1.06719365065737 1.75741978785057
745 0.475432168393477 1.46796402879669
746 0.246033985262541 0.63692168895749
747 2.19937575292813 0.550224126966368
748 1.18424937248164 0.392578069946896
749 0.0855556127937079 0.775158946218369
750 0.52795588665465 0.26793596414827
751 0.297297486444975 2.88917314832198
752 0.310662533694363 1.41308993586268
753 0.695236300607385 0.378194133534266
754 1.47923281422347 0.518307220757714
755 0.334085119807782 1.09970724226801
756 0.435696177514433 -0.531092549789379
757 0.597454995403707 2.27210547054313
758 0.104173959633997 1.8214969815221
759 0.349860228184094 0.107724467009777
760 0.350186635183231 -1.00374711856911
761 0.537866029834539 -1.45511749043746
762 0.209131355577247 -0.133931391593591
763 0.467375843715679 1.62217571021113
764 0.14545606709053 0.935205892067549
